Date,Open,High,Low,Close,O2C,O2L,O2H
2012-05-14,41.85275150034609,44.788914427748,37.82174996120943,38.0506706237793,-0.0908442274466793,-0.0963138956133703,0.0701545972999561
2012-05-21,36.35864216820881,36.48803342128943,30.79486574578098,31.76031494140625,-0.1264713683621341,-0.1530248681094221,0.0035587482195293
2012-05-28,31.33233235911352,31.541348272937157,26.70414507715172,27.58996963500977,-0.119440923874128,-0.1477128235752171,0.0066709337635006
2012-06-04,27.07240879401381,27.629781369057195,25.400289170482168,26.972877502441406,-0.0036764845097349,-0.0617647153695971,0.0205882150821625
2012-06-11,27.05250176571646,29.958804426971096,26.71409651829355,29.869226455688477,0.1041206729923086,-0.0125092034131855,0.1074319368472524
2012-06-18,29.81946074898127,33.29309129788391,29.272041484539553,32.89496612548828,0.103137524933682,-0.0183577855095994,0.1164887111186714
2012-06-25,32.70585924400899,33.2831365760981,30.61570965140437,30.95411491394043,-0.0535605659218215,-0.0639074967274401,0.0176505783805345
2012-07-02,31.103406008947765,31.750356474253632,30.406688954986837,31.581153869628903,0.0153599853515625,-0.0224000244140624,0.0207999877929688
2012-07-09,31.949421051956424,32.725764742976466,30.406692684072457,30.57589530944824,-0.0429906301048317,-0.0482865828890973,0.0242991473854109
2012-07-16,30.356927233522807,30.356927233522807,27.02264140360313,28.625089645385746,-0.0570491728235464,-0.1098360780809746,0.0
2012-07-23,27.988092633874174,29.351665033217845,22.175487357404165,23.598777770996097,-0.1568279382341927,-0.2076813648042231,0.0487197329657729
2012-07-30,23.88742139308981,23.9272346733111,19.727028530049065,20.991071701049805,-0.1212499936421712,-0.1741666793823242,0.0016667048136392
2012-08-06,21.289661289815363,22.344690314969338,20.12514955329747,21.707691192626953,0.0196353477456012,-0.0546984623505954,0.0495559328442054
2012-08-13,22.046094491544164,22.34468833764442,18.91087144709996,18.960636138916016,-0.1399548729055653,-0.1422121748433367,0.0135440699582768
2012-08-20,18.960636875841576,20.03557058709809,18.66204491653753,19.31894874572754,0.0188976705915665,-0.0157479920774441,0.0566929116514077
2012-08-27,19.39857505348086,19.438388330606447,17.945424609624734,17.975282669067383,-0.0733709759860987,-0.0749101642697913,0.0020523815288402
2012-09-03,17.995188597829536,19.32890295450508,17.467674087132014,18.890966415405273,0.0497787401730138,-0.029314197393916,0.0741150530001339
2012-09-10,18.970589950639223,21.97642373554299,18.46298210762027,21.896799087524418,0.1542497700123757,-0.0267576203133235,0.1584470379004994
2012-09-17,22.563658294589295,23.260375452408542,21.269757171098156,22.75276756286621,0.0083811439531622,-0.0573444743134322,0.0308778456366855
2012-09-24,21.67783139751432,21.876892064847176,19.70711807163024,21.558393478393555,-0.0055096802318732,-0.0909091545988337,0.0091826836219272
2012-10-01,21.97642422640397,22.484032080760755,20.78205258104667,20.811912536621097,-0.0529891340732198,-0.0543478608281641,0.0230978365327927
2012-10-08,20.304307550805408,20.65266615478329,19.35876493818163,19.428436279296875,-0.0431372145697128,-0.0465685722233,0.0171568817654194
2012-10-15,19.587681947581583,20.383928409515264,18.71180894105323,18.910871505737305,-0.034552860499547,-0.0447155007352207,0.0406503671064552
2012-10-22,19.109936906650372,24.13624747769667,18.960639011778397,21.83708381652832,0.1427083157416854,-0.0078125791624156,0.2630207831453966
2012-10-29,20.72233651528817,21.58825632429083,20.632758538549908,21.08064842224121,0.0172910958515074,-0.0043227739628769,0.0417867844373541
2012-11-05,21.00102393389807,21.379240584411928,19.04026364774527,19.119888305664062,-0.0895735195652836,-0.0933649850752233,0.0180094385732959
2012-11-12,19.06016896632822,23.81774716797315,18.781483632120697,23.449481964111328,0.2302872028856243,-0.0146213464686409,0.2496083959197679
2012-11-19,23.847605471137285,24.56422924852268,22.593517657515804,23.88741874694824,0.0016694873562522,-0.0525875780333292,0.0300501355682322
