Date,Open,High,Low,Close,O2C,O2L,O2H
2000-01-01,4.074999809265137,4.574999809265137,3.200000047683716,3.4781250953674316,-0.1464723292846833,-0.2147238779231289,0.1226993922461476
2000-01-08,3.628124952316284,3.631249904632568,3.1500000953674316,3.2125000953674316,-0.1145563789591941,-0.1317829080400348,0.0008613133112433
2000-01-15,3.171875,3.375,3.0,3.1031250953674316,-0.0216748467807112,-0.0541871921182266,0.064039408866995
2000-01-22,3.378124952316284,3.668750047683716,3.0,3.0843749046325684,-0.0869565370819986,-0.1119333824691755,0.0860314818041761
2000-01-29,3.018749952316284,4.296875,2.921875,3.928124904632568,0.3012422249873732,-0.0320910820195465,0.4233954676183138
2000-02-05,3.809375047683716,4.199999809265137,3.65625,3.809375047683716,0.0,-0.0401968947050312,0.1025430042176969
2000-02-12,3.784374952316284,3.809375047683716,3.1937499046325684,3.237499952316284,-0.144508672341063,-0.1560693787285043,0.006606135935904
2000-02-19,3.246875047683716,3.5875000953674316,3.153125047683716,3.456249952316284,0.064485051490335,-0.0288739168040606,0.1049085790741204
2000-02-26,3.328125,3.4484379291534424,3.1031250953674316,3.125,-0.0610328638497652,-0.0676056051478139,0.0361503636892972
2000-03-04,3.143749952316284,3.450000047683716,3.028125047683716,3.34375,0.0636183063911803,-0.0367792942779615,0.0974155387713929
2000-03-11,3.200000047683716,3.346874952316284,3.0,3.2406249046325684,0.0126952676073421,-0.0625000139698384,0.045898407013738
2000-03-18,3.174999952316284,3.762500047683716,3.112499952316284,3.634375095367432,0.1446850865985102,-0.0196850396657183,0.1850394028947395
2000-03-25,3.612499952316284,3.756249904632568,3.1500000953674316,3.3499999046325684,-0.0726643740203801,-0.1280276437518855,0.0397923748688532
2000-04-01,3.2718749046325684,3.4312500953674316,2.7874999046325684,3.378124952316284,0.0324737499998178,-0.1480420291479314,0.0487106614342766
2000-04-08,3.362499952316284,3.421875,2.0406250953674316,2.34375,-0.3029739678106197,-0.3931226396117177,0.0176580069964952
2000-04-15,2.262500047683716,2.8125,2.231250047683716,2.6187500953674316,0.1574585812930411,-0.0138121544050321,0.2430938964528901
2000-04-22,2.46875,2.871875047683716,2.2437500953674316,2.7593750953674316,0.1177215576171875,-0.0911392018764833,0.1632911585554292
2000-04-29,2.799999952316284,3.015625,2.6500000953674316,2.924999952316284,0.0446428579031204,-0.0535713783940481,0.0770089469127816
2000-05-06,2.840625047683716,2.9625000953674316,2.450000047683716,2.6875,-0.0539054064205256,-0.137513749066784,0.0429043064951829
