Date,Open,High,Low,Close,O2C,O2L,O2H
2000-01-01,0.0902677309234214,0.0909839082700872,0.0754618314689787,0.0799991562962532,-0.113756871055943,-0.164022063067069,0.0079339243308703
2000-01-08,0.0802375597551672,0.0872819619464317,0.0761779968555813,0.0839385762810707,0.0461257363408929,-0.0505942966358031,0.0877943224190698
2000-01-15,0.0850133222215469,0.0921778498174882,0.081193096682638,0.0854910835623741,0.0056198408477916,-0.0449367868362251,0.084275351306355
2000-01-22,0.0882374897788854,0.0882374897788854,0.0685366417742355,0.0714022666215896,-0.1907944480229798,-0.2232707214815182,0.0
2000-01-29,0.0717598793318133,0.0784466498937326,0.0668649317513412,0.0774911344051361,0.0798671225020013,-0.0682128736287047,0.0931825781227984
2000-02-05,0.0778497264116545,0.0988646435701379,0.072596229416522,0.095521256327629,0.2269954016605134,-0.0674825363849448,0.2699420810724567
2000-02-12,0.0957596730089813,0.1303865461650206,0.0948041570224737,0.1287148594856262,0.3441447264920584,-0.0099782711916527,0.3616018316268851
2000-02-19,0.1246552320659338,0.1274007327236505,0.1117594518867545,0.1168937310576438,-0.0622637403954664,-0.1034515757217342,0.0220247526895982
2000-02-26,0.1162967974321899,0.1236997475322008,0.1098493699609579,0.1124756634235382,-0.0328567432037821,-0.0554394240734903,0.0636556660498531
2000-03-04,0.1131927630380755,0.2770103827284948,0.1108039768209105,0.2254290878772735,0.9915503591112468,-0.0211037009173585,1.4472446408549522
2000-03-11,0.2044151026062219,0.2865627924803898,0.1757285567592266,0.1908031404018402,-0.0665898068725544,-0.1403347672517917,0.4018670285454118
2000-03-18,0.1983252675837212,0.2046534863468977,0.166206398839949,0.1780274510383606,-0.1023460943361243,-0.1619504621629391,0.0319082829952824
2000-03-25,0.1776688989205882,0.1834001620994187,0.1346844865690546,0.1614003926515579,-0.0915664270329145,-0.2419354913137956,0.0322581116540389
2000-04-01,0.1599377742204707,0.2005939278004447,0.1088938451538037,0.1959373950958252,0.2250851685964428,-0.3191486771367973,0.2541998210124543
2000-04-08,0.1992808416850212,0.2108625661187621,0.1251321299370384,0.1314310133457183,-0.3404734131269112,-0.3720814862132133,0.0581176009485485
2000-04-15,0.1203563417240507,0.1714598776053894,0.1203563417240507,0.1540277004241943,0.2797638929350666,0.0,0.4246019374575814
2000-04-22,0.1451915111056939,0.1834001882620644,0.1387440696961173,0.1702659875154495,0.1726993280723026,-0.0444064626125636,0.2631605447549621
2000-04-29,0.1767134496865093,0.1860274335899463,0.1528338228859427,0.1759972721338272,-0.0040527619937962,-0.1351319146501252,0.0527067063653618
2000-05-06,0.1714598922048809,0.1776689031330856,0.1492510572671187,0.1523560136556625,-0.1114189347931629,-0.1295278718082032,0.0362126142059243
2000-05-13,0.1516398724432964,0.2189816824386506,0.1442369211461114,0.1951011419296264,0.2866084545315203,-0.0488192925640531,0.4440903893567689
2000-05-20,0.1929525250370036,0.2253098043491072,0.1758779738484336,0.2016090154647827,0.0448633176794081,-0.088490944522729,0.1676955474197509
2000-05-27,0.2070413622930991,0.2540853541796596,0.2060867688861841,0.251339852809906,0.2139596166977277,-0.0046106410639031,0.2272202586262085
2000-06-03,0.2509812474676936,0.2693689317643281,0.2254290172930594,0.2415480464696884,-0.0375852821403298,-0.1018093201482047,0.0732631799473439
2000-06-10,0.2426228579149517,0.2865628007299768,0.2273401243507068,0.2860850393772125,0.1791347354316297,-0.0629896692157588,0.1811038877071822
2000-06-17,0.2853688246996881,0.3362339502192809,0.2782042910274346,0.2828617393970489,-0.0087854211309785,-0.0251062241286978,0.1782434558964925
2000-06-24,0.2884728892816346,0.3195179458106377,0.2196978209731622,0.2428621798753738,-0.1581109043551447,-0.2384108554524429,0.1076186278936387
2000-07-01,0.244533811091377,0.252175174991287,0.2015493935306046,0.2223249673843383,-0.0908211572375965,-0.1757810806159238,0.0312487008066732
2000-07-08,0.2185039473164286,0.2953981658626224,0.2163554145624809,0.282025545835495,0.2907114461739077,-0.0098329242118279,0.3519122628701925
2000-07-15,0.2863243642259531,0.2865627802964436,0.2505035521000396,0.2662649750709533,-0.0700582683881204,-0.1251057073775444,0.000832678249841
2000-07-22,0.2665033229775817,0.2684134385861018,0.1910414994969451,0.2063251435756683,-0.2258064880000598,-0.2831552816584745,0.0071673237961118
2000-07-29,0.2177877468941811,0.2483541324935559,0.2063252310230389,0.2435784041881561,0.1184210666659137,-0.052631592156154,0.1403494275287506
2000-08-05,0.2452501026538765,0.2712791621985538,0.2345037507086077,0.246205598115921,0.0038960043307013,-0.0438179304676386,0.1061327162069011
2000-08-12,0.2493095368964304,0.297547455290278,0.2407126506595712,0.2942040562629699,0.1800754191974206,-0.034482781300222,0.1934860534993765
2000-08-19,0.3049504273970171,0.3102039428232217,0.2607721050620171,0.2865627408027649,-0.0602972973384726,-0.1448705047311968,0.0172274407714305
2000-08-26,0.2879960141970062,0.3152190035390312,0.2846526147249461,0.3037565052509308,0.0547246846379735,-0.0116091866110796,0.0945255767442769
2000-09-02,0.3109210159111672,0.3111594592729113,0.2755779706627528,0.2808314859867096,-0.096775477965936,-0.1136721014011872,0.000766893678915
2000-09-09,0.2772496869783799,0.2836971138786005,0.2588619996442465,0.2708618640899658,-0.0230399642936737,-0.0663217604843222,0.0232549474464271
2000-09-16,0.2715184672342758,0.2731901672814332,0.2388026386883704,0.2698467671871185,-0.0061568557902727,-0.1204920935181806,0.0061568557902727
2000-09-23,0.2782042389187474,0.3262037442117383,0.2760557072807681,0.3128311038017273,0.1244656264676577,-0.007722857301994,0.1725333355075501
2000-09-30,0.3171292106310663,0.3295472349666313,0.2576681156153044,0.2614883482456207,-0.1754517102815094,-0.1874980071922049,0.0391576175239546
2000-10-07,0.2548025097224665,0.2712791849309035,0.2225635058426536,0.2488319128751754,-0.0234322528996841,-0.1265254565778333,0.0646644934007265
2000-10-14,0.2488318546897856,0.2722346441440169,0.2008323643896413,0.2660256326198578,0.0690979776343641,-0.1928992988457384,0.0940506169654488
2000-10-21,0.2681751292842915,0.2698468022197154,0.2149221157696413,0.2340259850025177,-0.1273389682813293,-0.198575511669454,0.0062335121824506
2000-10-28,0.2302057025472693,0.2770103154446581,0.2173099071295954,0.2722345888614654,0.1825710043197827,-0.056018575017819,0.2033164790423825
2000-11-04,0.2786820246907279,0.3056665984216583,0.218743198298926,0.2247128635644912,-0.1936585654784511,-0.2150796286854884,0.0968292582231558
2000-11-11,0.2134897626208743,0.2705629820339624,0.2063252274447751,0.2421460449695587,0.1342278992532939,-0.0335591509782244,0.2673346895534356
2000-11-18,0.2331905101317097,0.2349814177620444,0.1986837822405269,0.2196977734565735,-0.0578614312714327,-0.1479765530410858,0.0076800193512299
2000-11-25,0.2354592384025317,0.2368915931973714,0.1389834118973118,0.1700275540351867,-0.2778896458311207,-0.4097347258903839,0.0060832388848169
