Date,Close,High,Low,Open,Volume,O2C,O2L,O2H
2000-01-03,0.0894314423203468,0.0909839277191839,0.0842971539092362,0.090267750219425,300912000,-0.009264747343821886,-0.06614318287179344,0.007933924330871192
2000-01-04,0.0870435535907745,0.0881182773776564,0.0826254435817547,0.0878789458057571,300480000,-0.009506170190401595,-0.05978112477150616,0.002723423337693499
2000-01-05,0.0841779336333274,0.0859688348794334,0.0829839949144641,0.0845364800878872,188352000,-0.0042413222574092975,-0.018364677258966563,0.01694362942551041
2000-01-06,0.0786850899457931,0.0841779233981129,0.0754618274678692,0.0841779233981129,120480000,-0.06525266044330748,-0.10354372712452901,0.0
2000-01-07,0.0799991562962532,0.0808345416710864,0.0771335245641176,0.0783274632011143,71184000,0.021342362267582245,-0.015242912105185165,0.0320076556486312
2000-01-10,0.0826254412531852,0.085968827381099,0.0788052161893074,0.0802375708559214,239856000,0.02976000359671388,-0.01785142111525291,0.07142858967489098
2000-01-11,0.079282060265541,0.083103207922619,0.079282060265541,0.082147692130018,148128000,-0.03488389984153756,-0.03488389984153756,0.011631681521723834
2000-01-12,0.0772527381777763,0.0794021927186549,0.0761780143234316,0.0792820623363294,123552000,-0.025596258456854037,-0.03915195848122413,0.0015152277676113548
2000-01-13,0.0804759860038757,0.0811930787815155,0.0761780000717422,0.0771335157105388,132192000,0.04333356599328749,-0.01238781390935661,0.052630338881623655
2000-01-14,0.0839385837316513,0.0872819696937789,0.0814315054327603,0.0816708438182353,604560000,0.027766823598186746,-0.002930524215075708,0.0687041496477198
2000-01-18,0.0875213295221328,0.0878789605020396,0.0811931024529587,0.0850133282633677,261648000,0.029501271271199035,-0.04493678683622528,0.0337080349306439
2000-01-19,0.0866850018501281,0.0878789404254038,0.0859688245404853,0.0878789404254038,164688000,-0.013586173996819757,-0.021735763718497596,0.0
2000-01-20,0.0864465534687042,0.0921778081135559,0.0857303763703626,0.0874020688858659,179568000,-0.010932411890723767,-0.01912646390197327,0.05464103182644809
2000-01-21,0.0854910835623741,0.0865658074526059,0.0833416289497211,0.0862072609847351,544272000,-0.008307622979551812,-0.03324119108158924,0.004159121444935914
2000-01-24,0.0816708654165268,0.0882375087119232,0.0811931040324514,0.0882375087119232,256944000,-0.07442008949771123,-0.07983458262030357,0.0
2000-01-25,0.0809537693858146,0.0828648013474908,0.0783274822490073,0.0820284934238095,237120000,-0.013101838070366776,-0.04511860477164316,0.010195334435321479
2000-01-26,0.0776103660464286,0.0831032068017633,0.0761780113062666,0.0809537523460176,232464000,-0.041299954637043695,-0.05899344874513318,0.026551634648859356
2000-01-27,0.0735507905483245,0.0782073155424115,0.0706851594495391,0.0782073155424115,458208000,-0.059540785434091366,-0.09618225661758166,0.0
2000-01-28,0.0714022517204284,0.0730739444360159,0.0685366274711105,0.072596190086346,194448000,-0.016446295108566104,-0.05591977499655361,0.0065809837830560994
2000-01-31,0.0708053335547447,0.0733124130200026,0.0668649764816857,0.0717599273367097,182400000,-0.013302602404903241,-0.06821287362870462,0.02163443778319863
2000-02-01,0.0724760442972183,0.0730739288658592,0.0682972745712684,0.0709244822585931,92976000,0.021876254703815025,-0.03704232450715416,0.030306130391324418
2000-02-02,0.0745062977075576,0.0759395743998468,0.0724760586732829,0.072834605016574,149040000,0.022951901648992086,-0.004922747136605127,0.04263041424562191
2000-02-03,0.0757002681493759,0.0784466855215266,0.0752225067720014,0.076894200171707,108240000,-0.01552694507082483,-0.02174017540949335,0.02018988878683764
2000-02-04,0.0774911567568779,0.0780881260852067,0.0759395940098288,0.0780881260852067,123696000,-0.0076448156494037,-0.027514196883576116,0.0
2000-02-07,0.072715438902378,0.0778497279321013,0.0725962308343652,0.0778497279321013,217488000,-0.06595127775143046,-0.06748253638494514,0.0
2000-02-08,0.0761779770255088,0.0788051847727503,0.0725961762736317,0.0745062846279906,468816000,0.022436931406054548,-0.025636875652786283,0.05769849035184186
2000-02-09,0.078088104724884,0.0803567665553072,0.0779688967273618,0.0790436202277189,589056000,-0.012088458247257888,-0.013596587520420863,0.016612932502398373
2000-02-10,0.0940879359841346,0.0955212058849502,0.0828647635163318,0.0828647635163318,970080000,0.1354396246553075,0.0,0.15273611884650987
2000-02-11,0.0955212265253067,0.0988646127246895,0.0885960380695568,0.0987444823507225,423792000,-0.03264238921185873,-0.1027747985464166,0.001216578092336451
2000-02-14,0.110803946852684,0.110803946852684,0.0948041181654138,0.0957596337602873,650112000,0.15710495645855063,-0.009978271191652842,0.15710495645855063
2000-02-15,0.1065059900283813,0.1111625233992648,0.1019686715310501,0.1110433153579019,450480000,-0.040860859700526955,-0.08172165787380777,0.001073527397652685
2000-02-16,0.1114009097218513,0.1151028485951155,0.1065059615759006,0.1076999000261028,1019568000,0.03436409592628677,-0.011085789772440182,0.0687368193212666
2000-02-17,0.1153412982821464,0.1160583912392237,0.1096100408737846,0.1112817341953487,535776000,0.03648005772152475,-0.015022171730623238,0.04292399896904772
2000-02-18,0.1287148743867874,0.1303865612597109,0.1128342453611021,0.113669631040755,960864000,0.13235939281476225,-0.007349242466999643,0.14706593191071612
