Date,Close,High,Low,Open,Volume,O2C,O2L,O2H
2000-01-03,0.8410475850105286,0.8452737254172048,0.7640336296269649,0.787983229909197,535796800,0.06734198532048254,-0.030393540589679767,0.07270522180352702
2000-01-04,0.7701389789581299,0.8311859925057475,0.7602772473897574,0.8133416112650513,512377600,-0.053117449923317156,-0.06524240631529832,0.021939589704431203
2000-01-05,0.7814081907272339,0.8307160230611299,0.7738951269357889,0.7795299122397934,778321600,0.002409501493077671,-0.007228440134919655,0.06566279243123002
2000-01-06,0.7137866616249084,0.8039493784334993,0.7137866616249084,0.7973754264275039,767972800,-0.10482987314658013,-0.10482987314658013,0.008244487838619282
2000-01-07,0.7475980520248413,0.7588685304373349,0.7175441284221551,0.7250571955165316,460734400,0.03108838398914391,-0.010362033700009243,0.04663264516217388
2000-01-10,0.7344492077827454,0.7682596837199466,0.7119083554690968,0.7663814047562996,505064000,-0.041666194893792176,-0.07107825026694711,0.002450840993779432
2000-01-11,0.6968813538551331,0.7466587797185759,0.6799761413909429,0.7208309524078188,441548800,-0.033224986347611736,-0.05667738168069375,0.03583063022541331
2000-01-12,0.6550875306129456,0.7175440887368421,0.6499214226352515,0.7137866776265365,976068800,-0.08223626029106579,-0.08947386802405431,0.0052640532922239806
2000-01-13,0.7269354462623596,0.7419624335891944,0.6950032423980641,0.7099124077835497,1032684800,0.023979068814923718,-0.021001415416916268,0.04514645110332642
2000-01-14,0.754641592502594,0.7682598323803979,0.746658942981176,0.7513546162197549,390376000,0.004374733597002044,-0.00624960988754411,0.02249965035910366
2000-01-18,0.780938982963562,0.7964363543667254,0.7546415684714227,0.7588685118958032,459177600,0.02908339286950047,-0.005570060370301464,0.04950507483446689
2000-01-19,0.8006624579429626,0.8170981416308477,0.7767128545319978,0.7936181205838215,597643200,0.008876230489746105,-0.021301512167322314,0.029586044519438654
2000-01-20,0.8527878522872925,0.9128957058055908,0.8527878522872925,0.867814790587695,1831132800,-0.017315835663766505,-0.017315835663766505,0.05194762258818665
2000-01-21,0.8363518714904785,0.8584223891062246,0.8278988387162247,0.8584223891062246,495924800,-0.02571055682590658,-0.03555772866290277,0.0
2000-01-24,0.7983147501945496,0.8471521750831829,0.7898616646449698,0.814750385860187,440876800,-0.020172602493811927,-0.03054766422594637,0.03976897683673645
2000-01-25,0.8433952927589417,0.8499701464054453,0.769199592666498,0.7889222475896334,497145600,0.06904741923014325,-0.02499949137369791,0.07738138834635414
2000-01-26,0.8278990387916565,0.8579530141651038,0.8246121125151706,0.8264903417707793,367158400,0.0017044325259252628,-0.002272536242328609,0.03806780406763721
2000-01-27,0.8264901638031006,0.8490310668253682,0.8039493109391634,0.8175675485142607,340144000,0.010913612343169253,-0.01665701824863923,0.03848430428566439
2000-01-28,0.7635639905929565,0.8330640722296474,0.7560509251013297,0.8128718842433821,423348800,-0.060658874548627215,-0.06990149400349989,0.02484055406229252
2000-01-31,0.7795301675796509,0.7804693322101586,0.7100301290637536,0.7588684453918152,701680000,0.027227014528411083,-0.06435676252534867,0.028464600089137343
2000-02-01,0.7532328963279724,0.7889225132400721,0.7513546670321917,0.781408592890098,318035200,-0.03605757195210214,-0.038461217513298195,0.009615866037745141
2000-02-02,0.7424319982528687,0.7673207165874963,0.7288137082381743,0.7569902555422288,464195200,-0.01923176313403413,-0.037221809789178543,0.013646755647954699
2000-02-03,0.7762432098388672,0.7832875461771943,0.7532327243319539,0.7537023066278441,475193600,0.029906904905033175,-0.0006230341764392278,0.039253216142747634
2000-02-04,0.8114636540412903,0.8264905961955279,0.7785914218149793,0.7809392843447625,425320000,0.039086738634411165,-0.003006459755386855,0.05832887749908076
2000-02-07,0.8570137619972229,0.8584225090328048,0.7959667530052622,0.8114633215050175,441067200,0.056133702269774995,-0.019097065867393632,0.0578697598317719
2000-02-08,0.8631191253662109,0.8725103719898853,0.8358825439505627,0.8565442696261426,408643200,0.007676025598697974,-0.02412219240530107,0.01864013680310008
2000-02-09,0.8462126851081848,0.8800240111488891,0.8448040386911866,0.8574831605606367,299364800,-0.013143669719511497,-0.014786438326276009,0.026287222449377094
2000-02-10,0.8527878522872925,0.8556052464737927,0.8264903842323515,0.848092128432,302982400,0.005536808676640125,-0.025470987732885756,0.008858846568571905
2000-02-11,0.8170983195304871,0.8574835652637234,0.8133417601177715,0.8537270058510078,212251200,-0.042904448458917756,-0.047304636559996956,0.004400188101079199
2000-02-14,0.8701624274253845,0.8706320097481809,0.8161589053954462,0.8213241604712045,367539200,0.05946283977103617,-0.006288935994278913,0.06003457788053847
2000-02-15,0.8941119313240051,0.9011562672984744,0.8654667105376628,0.865936292809298,485744000,0.03253777298477567,-0.0005422827008575296,0.04067270858334706
2000-02-16,0.8574832677841187,0.8875380399432566,0.8424563331295367,0.8847198439069993,378246400,-0.030785537716212612,-0.04777050166618088,0.003185410676233878
2000-02-17,0.8631191253662109,0.8678147486780482,0.8499704170529072,0.8654669370221296,289497600,-0.0027127687442306684,-0.017905386452476545,0.0027127687442305404
