Date,Close,High,Low,Open,Volume,O2C,O2L,O2H
2012-05-18,38.05066680908203,44.788909937520984,37.821746169462166,41.85274730447847,573576400,-0.09084422744667936,-0.09631389561337028,0.07015459729995618
2012-05-21,33.870365142822266,36.48802895999729,32.845198054874245,36.35863772273698,168192700,-0.0684369034640334,-0.09663287427475849,0.003558748219529475
2012-05-22,30.85457992553711,33.43243046473635,30.79486191529811,32.457028071093745,101786600,-0.04937137627162413,-0.0512112862630193,0.030052116648082695
2012-05-23,31.84989356994629,32.3475481569767,31.212896306035873,31.222849625584672,73600000,0.020082854444131316,-0.00031878318821493273,0.036021649044820865
2012-05-24,32.875064849853516,33.05422082697563,31.620976806802357,32.795442080467936,50237200,0.0024278608347530375,-0.03581184454790619,0.007890692428318134
2012-05-25,31.760313034057617,32.79543540293265,30.964066518308705,32.745670707598876,37149800,-0.03009123503195185,-0.054407320137032235,0.0015197335787726723
2012-05-29,28.70471572875977,31.541347155393257,28.515606460743793,31.332331248975276,78063400,-0.08386275184363892,-0.08989834704124046,0.006670933763500837
2012-05-30,28.057764053344727,29.411383138084013,27.72931212636516,28.5653719220225,57267900,-0.017770042345796752,-0.029268297221531375,0.0296166707848561
2012-05-31,29.461151123046875,29.530822459574104,26.70414433097357,28.416075379933822,111639200,0.03677762425458088,-0.060245161447211766,0.03922945251009105
2012-06-01,27.5899658203125,29.01325804686854,27.261513914061208,28.75447746945823,41855500,-0.04049844586404411,-0.05192108105538638,0.00899966197212852
2012-06-04,26.77381134033203,27.520293079737577,26.315970118062555,27.07240517513499,35230300,-0.011029453529204905,-0.027941184101632443,0.016544075109143117
2012-06-05,25.748647689819336,27.62978131329522,25.6292097604932,26.574754180920536,42473400,-0.031086138576375124,-0.03558055190238386,0.03970035339525903
2012-06-06,26.684234619140625,27.04254647818628,25.400286954895886,25.947706163192244,61489200,0.02838510854547803,-0.021097017395429407,0.0421941079534463
2012-06-07,26.186582565307617,27.221704967256205,26.027333257069603,26.87334639358499,26159500,-0.025555575335467356,-0.031481495609989946,0.012962977091471352
2012-06-08,26.972875595092773,27.629779415256543,26.315971774929007,26.4254544793554,38034000,0.02071567458433088,-0.004143077444965915,0.0455744266136278
2012-06-11,26.883296966552734,27.93832400046017,26.714094356533508,27.052499576571964,28219600,-0.006254601706592877,-0.012509203413185623,0.03274464237143353
2012-06-12,27.27147102355957,27.63973625371754,26.833534454874805,27.351095681647568,15816800,-0.002911205423533546,-0.018922869957273544,0.010553163040691234
2012-06-13,27.142080307006836,27.968186805205505,26.972877679741977,27.530250258449133,17102800,-0.014099761091825388,-0.020245823175403074,0.015907466973423823
2012-06-14,28.15729522705078,28.18715328494323,27.251562203483825,27.520296114924523,16855000,0.023146521006393066,-0.009764935316047023,0.024231467831374896
2012-06-15,29.869224548339844,29.958802513902313,28.217011692145217,28.37626098683376,43563800,0.052613117781754294,-0.005612060544637386,0.05576991020074256
2012-06-18,31.262659072875977,31.929518152612467,29.272040847804465,29.81946010033854,42978900,0.04839789076265178,-0.018357785509599434,0.07076110852355681
2012-06-19,31.760313034057617,32.02904694502342,30.55598994168721,31.392049732424287,30849000,0.011731100860641093,-0.026632851243017973,0.02029167314745897
2012-06-20,31.45176887512207,31.780220811954862,31.003879007440304,31.770267492850657,15553600,-0.010025053072035323,-0.02412282130085355,0.00031329037775478045
2012-06-21,31.69064140319824,32.347545247113665,31.36218948124053,31.52143878289267,21875300,0.005367858411253699,-0.005052094948742208,0.026207765131245852
2012-06-22,32.89496612548828,33.29309129788391,31.90961220885379,32.2579688870977,74834000,0.01974697293000881,-0.010799089039460242,0.032088889861885746
2012-06-25,31.909610748291016,32.86510656214205,31.402000986880683,32.70585725983355,24352900,-0.024345685398695062,-0.03986613965181547,0.004869137079738882
2012-06-26,32.94472885131836,33.28313408856248,32.34754492526535,32.536652282594815,24858700,0.01254205765175912,-0.0058121332117079295,0.022942796925883652
2012-06-27,32.07881546020508,32.74567460685433,31.75036349604741,32.307736123441885,28568000,-0.007085629966833419,-0.017251986498368604,0.01355522038867605
2012-06-28,31.212894439697266,32.038999030434134,30.75505125983666,31.810078389704568,17713300,-0.018773419627930967,-0.03316644231248962,0.007196481502656615
2012-06-29,30.954113006591797,31.839937487140357,30.61570776490779,31.77026615474684,19526900,-0.025689213435597845,-0.03634084726314279,0.002192972890254142
2012-07-02,30.625661849975582,31.581157686828185,30.406692630229095,31.103409768401885,14122000,-0.01535998535156263,-0.02240002441406243,0.015359985351562515
2012-07-03,31.05364227294922,31.292516210630207,30.655517145079603,30.76500174508388,8763600,0.009382106663181433,-0.003558738624865215,0.017146576812095363
2012-07-05,31.322378158569336,31.481627470145547,30.874490181661827,31.17308216626683,10032100,0.00478925989756837,-0.009578519795136511,0.009897811908140448
2012-07-06,31.58115577697754,31.75035839182128,31.11336120577489,31.292517138950775,10945600,0.009223886871902898,-0.005725200449051884,0.014631013888640356
2012-07-09,32.01909255981445,32.7257649204055,31.83993851291714,31.94942122517636,17785200,0.0021806759548806203,-0.003426751035256484,0.024299147385411172
2012-07-10,31.322378158569336,32.32764062439512,31.013832854690623,32.27787592642813,14269500,-0.0296022504713968,-0.03916128417553486,0.001541758760100027
2012-07-11,30.824722290039062,31.411954813701417,30.406692390116735,31.332330161259133,13030300,-0.016200769895106694,-0.02954257683288755,0.0025412936743765082
2012-07-12,30.66547393798828,31.252706479897046,30.45645993073339,30.555991223979227,11300700,0.003583019552746054,-0.0032573413350023123,0.02280126508777967
2012-07-13,30.57589340209961,30.924251950071984,30.416644105609613,30.89439389348096,8108300,-0.010309329662834299,-0.01546396377020869,0.0009664554900792086
2012-07-16,28.117481231689453,30.356926639523127,28.077667957650853,30.356926639523127,24672100,-0.07377049180327871,-0.07508199723040472,0.0
2012-07-17,27.95823097229004,28.455885490275406,27.022639946925175,28.3464008888302,30438600,-0.013693799013938227,-0.046699436273994435,0.003862381043526012
2012-07-18,28.973447799682617,29.152603737043982,28.017950099889138,28.17719940012115,16841800,0.028258606835072593,-0.0056517078922800204,0.034616795057305735
2012-07-19,28.86396217346191,29.361616693694017,28.495696993193572,29.27203872818013,13685100,-0.013940831334216792,-0.026521614780427867,0.003060188815193437
2012-07-20,28.62508773803711,29.331756233350468,28.585274465872313,28.86396167582196,11869100,-0.008275854176488401,-0.009655196091224448,0.016206872874292823
2012-07-23,28.615137100219727,28.863964379352073,27.87860858179616,27.98809319210287,12390700,0.022403952416943637,-0.003911828131885764,0.03129442156839534
2012-07-24,28.31654357910156,29.31185264130687,27.96818502764943,28.684806869012753,11539800,-0.012838269805784086,-0.024982627376078544,0.021859856862815212
2012-07-25,29.202369689941406,29.35166567804265,27.94827997276829,28.25682526796439,17230200,0.03346251438405599,-0.010919319218281326,0.03874605160684885
2012-07-26,26.724048614501953,28.09757428065987,26.604610692122343,27.61982638794419,64597400,-0.03243241868577553,-0.036756773252745005,0.017297280801309187
2012-07-27,23.598777770996097,24.42488614370399,22.175487357404165,23.081218483508778,123102300,0.02242339536177905,-0.03924104469405483,0.058214762845178424
2012-07-30,23.041406631469727,23.927233073135422,22.92197059559672,23.887419795576715,29285900,-0.035416682561238644,-0.04041663805643717,0.0016667048136391666
2012-07-31,21.6081600189209,23.260374899676656,21.508630625941706,23.260374899676656,56179400,-0.07103130916341012,-0.07531023387586504,0.0
2012-08-01,20.782052993774418,21.478770117136413,20.742241617285934,21.39914546575802,44604400,-0.028837248336436992,-0.03069766732149356,0.0037209266840025888
2012-08-02,19.94599723815918,20.74224383715886,19.72702799963304,20.67257249704659,56374500,-0.03514682359881502,-0.04573908242666153,0.0033702307790780405
2012-08-03,20.991069793701172,22.056050263629626,19.80665139236323,20.26449458129785,80647000,0.03585459333754517,-0.022593368272661774,0.08840860427800686
2012-08-06,21.817174911499023,22.046095542204743,21.200082452203823,21.289660420462823,27778900,0.024777966422102865,-0.004207580886208093,0.035530633500140865
2012-08-07,20.622804641723633,22.344690892062182,20.40383731493908,22.095863607733666,36782900,-0.06666672967217514,-0.07657660831153797,0.011261260874249142
2012-08-08,20.622804641723633,21.05078787451294,20.12515007306658,20.61285132254231,29537400,0.0004828695955536906,-0.02366005759437921,0.02124580171456939
2012-08-09,20.91144561767578,21.070694930933534,20.513322334531388,20.652665009031537,15610700,0.012530131512377593,-0.006746958537274184,0.020240967532238096
2012-08-10,21.707691192626953,21.717644511551217,21.030880692989,21.309567927663885,25794700,0.018682840793136327,-0.013078033098601425,0.0191499229488164
2012-08-13,21.498676300048828,22.344689389558425,21.299613726610783,22.04609552940136,24973100,-0.024830665757683758,-0.03386004572986836,0.013544069958276821
2012-08-14,20.284399032592773,21.49867737410678,20.155009682274827,21.309568109733014,39308800,-0.04810839299328649,-0.05418028284350119,0.0088743827842945
2012-08-15,21.100555419921875,21.30956943693051,20.304306935199353,20.54318091109563,47861100,0.02713185028347783,-0.011627896231360006,0.037306224832053377
2012-08-16,19.776792526245117,20.383929782462413,19.597636585642775,20.344118405884917,157565300,-0.027886481405637608,-0.03669275833678829,0.001956898587750078
2012-08-17,18.96063804626465,19.9858071270537,18.910873349442504,19.9161357921421,129293400,-0.04797606101151623,-0.050474773479713964,0.0034982355833850587
2012-08-20,19.91613388061523,20.035569900885655,18.66204427736795,18.960636226445313,101186600,0.05039375486974635,-0.015747992077444213,0.056692911651407545
2012-08-21,19.07012367248535,19.88627689358312,19.000452333865045,19.488153602608794,70640600,-0.021450463632813433,-0.02502552466943108,0.02042898979003483
2012-08-22,19.34880828857422,19.43838625413624,18.871058506109648,19.269183641230345,49892200,0.004132227333881461,-0.020661235189477736,0.008780995399506794
2012-08-23,19.34880828857422,19.63744692329525,19.269183641230345,19.40852629948179,32813700,-0.003076895689353014,-0.007179455879407192,0.011794848319811587
2012-08-24,19.31894874572754,19.58768264814201,19.159699447645195,19.428433350059667,29622200,-0.005635277037496765,-0.013831990339748416,0.00819671330225165
2012-08-27,19.06016731262207,19.438385802519218,19.01040262108885,19.39857253057161,20704000,-0.01744485154339176,-0.020010230591504294,0.0020523815288399946
2012-08-28,19.249277114868164,19.289088489567085,18.861107194147262,19.010403171470585,25417000,0.012565432791875927,-0.007853383012274855,0.014659621659930394
2012-08-29,19.010404586791992,19.28908992563657,18.98054462974372,19.229371909941516,16124700,-0.011387128200288166,-0.012939958796530164,0.0031055624684330073
2012-08-30,19.000452041625977,19.358763947192603,18.970592083361566,19.179607994409288,30647500,-0.009340960088211092,-0.01089781976298203,0.009340960088211276
2012-08-31,17.975282669067383,18.61228181426596,17.945424609624734,18.592375175703168,58764200,-0.03319062254306337,-0.034796552886039014,0.0010706882996210823
2012-09-04,17.646831512451172,18.184299387178395,17.467675554208764,17.99519010921123,46622400,-0.019358428260323995,-0.029314197393916143,0.010508879140452438
2012-09-05,18.492841720581055,18.66204433179202,18.09471848784975,18.184296452514463,60781800,0.01696767696634901,-0.004926116602785931,0.026272552282961537
