Date,Close,High,Low,Open,Volume,O2C,O2L,O2H
2000-01-03,4.46875,4.478125095367432,3.9523439407348633,4.074999809265137,322352000,0.09662581819994491,-0.030099601048175884,0.09892645520761198
2000-01-04,4.096875190734863,4.574999809265137,4.087500095367432,4.268750190734863,349748000,-0.040263541392758756,-0.04245975690046869,0.07174222075467777
2000-01-05,3.487499952316284,3.756249904632568,3.4000000953674316,3.5250000953674316,769148000,-0.010638338166410346,-0.0354609919484188,0.06560278099539504
2000-01-06,3.278125047683716,3.634375095367432,3.200000047683716,3.565624952316284,375040000,-0.08063099974825004,-0.10254160477395495,0.019281372542136483
2000-01-07,3.4781250953674316,3.5250000953674316,3.309375047683716,3.3499999046325684,210108000,0.038246326681288724,-0.012126823315031801,0.05223886439305959
2000-01-10,3.4593749046325684,3.631249904632568,3.278125047683716,3.628124952316284,295158000,-0.04651164166106838,-0.09646853656711019,0.0008613133112432331
2000-01-11,3.3375000953674316,3.5,3.25,3.34375,210654000,-0.0018691303574036216,-0.028037383177570093,0.04672897196261682
2000-01-12,3.1781249046325684,3.4000000953674316,3.1500000953674316,3.393749952316284,216090000,-0.06353592654536866,-0.07182316327768629,0.001841662803378206
2000-01-13,3.296875,3.359375,3.15625,3.246875047683716,208962000,0.015399407609465472,-0.027911467596625474,0.034648685478839224
2000-01-14,3.2125000953674316,3.4312500953674316,3.200000047683716,3.3375000953674316,137072000,-0.03745318245039286,-0.041198514982687416,0.028089886837794648
2000-01-18,3.206249952316284,3.2593750953674316,3.1500000953674316,3.171875,107698000,0.010837423390355604,-0.006896521657558497,0.027586236963131158
2000-01-19,3.340625047683716,3.375,3.1500000953674316,3.206249952316284,164910000,0.04191036175153947,-0.017543815293694143,0.0526315946022256
2000-01-20,3.237499952316284,3.3499999046325684,3.1968750953674316,3.346874952316284,119560000,-0.032679739027687435,-0.04481788506769325,0.0009336925821269428
2000-01-21,3.1031250953674316,3.231250047683716,3.0,3.231250047683716,229238000,-0.03965182218198467,-0.07156674484213463,0.0
2000-01-24,3.5062499046325684,3.668750047683716,3.375,3.378124952316284,583404000,0.03792783100827355,-0.0009250552778225355,0.0860314818041761
2000-01-25,3.4625000953674316,3.5625,3.299999952316284,3.5,188682000,-0.010714258466448103,-0.05714287076677595,0.017857142857142856
2000-01-26,3.2406249046325684,3.5,3.237499952316284,3.4312500953674316,131160000,-0.05555560959902878,-0.05646634248920872,0.02003640152182097
2000-01-27,3.346874952316284,3.387500047683716,3.231250047683716,3.2593750953674316,135680000,0.026845592909271652,-0.008628969314912577,0.03930966782509595
2000-01-28,3.0843749046325684,3.3218750953674316,3.0,3.25,275558000,-0.05096156780536358,-0.07692307692307693,0.022115413959209736
2000-01-31,3.2281250953674316,3.237499952316284,2.921875,3.018749952316284,213958000,0.0693582265369459,-0.03209108201954657,0.0724637692605687
2000-02-01,3.371875047683716,3.53125,3.21875,3.375,268092000,-0.0009259117974175347,-0.046296296296296294,0.046296296296296294
2000-02-02,3.471874952316284,3.612499952316284,3.387500047683716,3.3968749046325684,280518000,0.022079131492723718,-0.002759847569325369,0.06347747672122163
2000-02-03,4.209374904632568,4.296875,3.868750095367432,4.056250095367432,875000000,0.03775033729799297,-0.046224960392392926,0.05932200899234039
2000-02-04,3.928124904632568,4.137499809265137,3.893749952316284,4.137499809265137,220460000,-0.05060420889052705,-0.0589123548484574,0.0
2000-02-07,3.75,3.84375,3.65625,3.809375047683716,202580000,-0.01558655867182695,-0.04019689470503127,0.009023777361377376
2000-02-08,4.15625,4.199999809265137,3.671875,3.700000047683716,389456000,0.1233107963341533,-0.007601364140879603,0.13513506895612937
2000-02-09,4.012499809265137,4.186718940734863,4.000781059265137,4.027344226837158,191608000,-0.0036859073215302052,-0.006595703291268611,0.039573154148501655
2000-02-10,3.809375047683716,3.993750095367432,3.775000095367432,3.924999952316284,199592000,-0.029458574786563736,-0.038216524527683565,0.017515960225827763
